arm,model,run,name,clean_name,fuel,status,capacity_mwe,province
arm3,gpt-5.5,5,Nhiệt điện đồng phát Hải Hà 3,nhiet dien dong phat hai ha 3,coal,proposed,600.0,quang ninh
arm3,gpt-5.5,5,Nhiệt điện Uông Bí III,nhiet dien uong bi 3,coal,cancelled,1200.0,quang ninh
arm3,gpt-5.5,5,Nhiệt điện Kiên Lương II,nhiet dien kien luong 2,coal,cancelled,1200.0,kien giang
arm3,gpt-5.5,5,Nhiệt điện than Bình Định I,nhiet dien than binh dinh 1,coal,cancelled,1200.0,binh dinh
arm3,gpt-5.5,5,Nhiệt điện Yên Hưng,nhiet dien yen hung,coal,cancelled,1200.0,quang ninh
arm3,gpt-5.5,5,Nhiệt điện Uông Bí mở rộng 1,nhiet dien uong bi mo rong 1,coal,operational,300.0,quang ninh
arm3,gpt-5.5,5,Nhiệt điện Uông Bí mở rộng 2,nhiet dien uong bi mo rong 2,coal,operational,330.0,quang ninh
arm3,gpt-5.5,5,Nhiệt điện Vedan / Vê Đan,nhiet dien vedan / ve dan,unknown,operational,72.0,dong nai
arm3,gpt-5.5,5,Nhiệt điện Vĩnh Tân IV mở rộng,nhiet dien vinh tan 4 mo rong,coal,operational,600.0,binh thuan
arm3,qwen3.7-max-2026-05-20,1,An Khê Biomass,an khe biomass,unknown,operational,110.0,gia lai
arm3,qwen3.7-max-2026-05-20,1,Hải Hà Đồng Phát,hai ha dong phat,unknown,unknown,300.0,quang ninh
arm3,qwen3.7-max-2026-05-20,1,Đức Giang Đồng Phát,duc giang dong phat,unknown,unknown,100.0,lao cai
arm3,qwen3.7-max-2026-05-20,1,Cẩm Thanh,cam thanh,unknown,unknown,600.0,quang nam
arm3,qwen3.7-max-2026-05-20,1,Nhơn Trạch 3 & 4,nhon trach 3 & 4,imported gas,constructing,1624.0,dong nai
arm3,qwen3.7-max-2026-05-20,1,Kiên Lương Complex,kien luong complex,unknown,cancelled,3600.0,kien giang
arm3,qwen3.7-max-2026-05-20,1,Uông Bí Mở Rộng II,uong bi mo rong 2,unknown,operational,330.0,quang ninh
arm3,qwen3.7-max-2026-05-20,1,KCP Biomass,kcp biomass,unknown,operational,60.0,phu yen
arm3,qwen3.7-max-2026-05-20,2,NĐ Đồng Phát Hải Hà 1,dong phat hai ha 1,unknown,constructing,300.0,quang ninh
arm3,qwen3.7-max-2026-05-20,2,NĐ Khí Dư Hòa Phát II,khi du hoa phat 2,unknown,constructing,300.0,hai duong
arm3,qwen3.7-max-2026-05-20,2,NĐ Đồng Phát Đức Giang,dong phat duc giang,unknown,unknown,100.0,lao cai
arm3,qwen3.7-max-2026-05-20,2,NĐ Đồng Phát Hải Hà 2,dong phat hai ha 2,unknown,unknown,600.0,quang ninh
arm3,qwen3.7-max-2026-05-20,2,Nhiệt điện Cẩm Phả,nhiet dien cam pha,unknown,operational,600.0,quang ninh
arm3,qwen3.7-max-2026-05-20,2,NMNĐ Cẩm Thanh,nmnd cam thanh,unknown,unknown,600.0,quang nam
arm3,qwen3.7-max-2026-05-20,2,Nhiệt điện Duyên Hải 3 MR,nhiet dien duyen hai 3 mr,unknown,operational,660.0,tra vinh
arm3,qwen3.7-max-2026-05-20,2,Nhiệt điện Dầu Thủ Đức,nhiet dien dau thu duc,unknown,unknown,165.0,tp ho chi minh
arm3,qwen3.7-max-2026-05-20,2,Nhiệt điện Uông Bí MR1,nhiet dien uong bi mr1,unknown,operational,300.0,quang ninh
arm3,qwen3.7-max-2026-05-20,2,Nhiệt điện Uông Bí MR2,nhiet dien uong bi mr2,unknown,operational,330.0,quang ninh
arm3,qwen3.7-max-2026-05-20,2,Nhiệt điện Vĩnh Tân 4 MR,nhiet dien vinh tan 4 mr,unknown,operational,600.0,binh thuan
arm3,qwen3.7-max-2026-05-20,3,Nhiệt điện Uông Bí Mở Rộng I,nhiet dien uong bi mo rong 1,coal,operational,300.0,quang ninh
arm3,qwen3.7-max-2026-05-20,3,Nhiệt điện Cẩm Phả,nhiet dien cam pha,coal,operational,600.0,quang ninh
arm3,qwen3.7-max-2026-05-20,3,Nhiệt điện Duyên Hải III Mở Rộng,nhiet dien duyen hai 3 mo rong,coal,operational,660.0,tra vinh
arm3,qwen3.7-max-2026-05-20,3,Nhiệt điện Cẩm Thanh,nhiet dien cam thanh,coal,cancelled,600.0,quang nam
arm3,qwen3.7-max-2026-05-20,3,Nhiệt điện Vĩnh Tân IV Mở Rộng,nhiet dien vinh tan 4 mo rong,coal,operational,600.0,binh thuan
arm3,qwen3.7-max-2026-05-20,3,TBKHH Nhơn Trạch 3 & 4,nhon trach 3 & 4,imported gas,constructing,1624.0,dong nai
arm3,qwen3.7-max-2026-05-20,3,Nhiệt điện Uông Bí Mở Rộng II,nhiet dien uong bi mo rong 2,coal,operational,330.0,quang ninh
arm3,qwen3.7-max-2026-05-20,4,Nhiệt điện Cẩm Phả,nhiet dien cam pha,coal,operational,600.0,quang ninh
arm3,qwen3.7-max-2026-05-20,4,Nhiệt điện Duyên Hải III Mở Rộng,nhiet dien duyen hai 3 mo rong,coal,operational,660.0,tra vinh
arm3,qwen3.7-max-2026-05-20,4,Nhiệt điện Vĩnh Tân IV Mở Rộng,nhiet dien vinh tan 4 mo rong,coal,operational,600.0,binh thuan
arm3,qwen3.7-max-2026-05-20,4,TBKHH Nhơn Trạch 3 & 4,nhon trach 3 & 4,imported gas,constructing,1624.0,dong nai
arm3,qwen3.7-max-2026-05-20,4,Nhiệt điện Uông Bí Mở Rộng II,nhiet dien uong bi mo rong 2,coal,operational,330.0,quang ninh
arm3,qwen3.7-max-2026-05-20,5,Nhiệt điện Cẩm Phả,nhiet dien cam pha,coal,operational,600.0,quang ninh
arm3,qwen3.7-max-2026-05-20,5,Nhiệt điện Duyên Hải III Mở Rộng,nhiet dien duyen hai 3 mo rong,coal,operational,660.0,tra vinh
arm3,qwen3.7-max-2026-05-20,5,Nhiệt điện Cẩm Thanh,nhiet dien cam thanh,coal,cancelled,600.0,quang nam
arm3,qwen3.7-max-2026-05-20,5,Nhiệt điện Vĩnh Tân IV Mở Rộng,nhiet dien vinh tan 4 mo rong,coal,operational,600.0,binh thuan
arm3,qwen3.7-max-2026-05-20,5,TBKHH Cà Mau I & II,ca mau 1 & 2,unknown,operational,1500.0,ca mau
arm3,qwen3.7-max-2026-05-20,5,TBKHH Nhơn Trạch 3 & 4,nhon trach 3 & 4,imported gas,constructing,1624.0,dong nai
arm3,qwen3.7-max-2026-05-20,5,Nhiệt điện Uông Bí Mở Rộng II,nhiet dien uong bi mo rong 2,coal,operational,330.0,quang ninh
arm4,claude-opus-4-6,1,Cao Nhân,cao nhan,unknown,unknown,0.0,hai phong
arm4,claude-opus-4-6,3,Hoà Phát II (waste gas),hoa phat 2,unknown,proposed,300.0,ha tinh
arm4,claude-opus-4-6,3,Formosa HT Ph.1,formosa ht ph.1,unknown,operational,500.0,ha tinh
arm4,claude-opus-4-6,3,Uông Bí Ext 2,uong bi ext 2,unknown,operational,330.0,quang ninh
arm4,claude-opus-4-6,4,NĐ đồng phát Hải Hà 1,dong phat hai ha 1,coal,planned,300.0,quang ninh
arm4,mistral-large-2512,1,Nhơn Trạch 3 & 4,nhon trach 3 & 4,gas,operational,1624.0,dong nai
arm4,mistral-large-2512,2,NMĐ Bà Rịa,nmd ba ria,unknown,operational,389.0,ba ria - vung tau
arm4,mistral-large-2512,2,NMĐ Khí Dư Hòa Phát II,nmd khi du hoa phat 2,unknown,operational,300.0,hai duong
arm4,mistral-large-2512,2,NMĐ Đồng Phát Đức Giang,nmd dong phat duc giang,unknown,operational,100.0,bac giang
arm4,mistral-large-2512,2,NMĐ Đồng Phát Hải Hà 3,nmd dong phat hai ha 3,unknown,proposed,600.0,quang ninh
arm4,mistral-large-2512,2,NMĐ Formosa,nmd formosa,unknown,operational,600.0,ha tinh
arm4,mistral-large-2512,2,NMĐ Đồng Phát Hải Hà 2,nmd dong phat hai ha 2,unknown,proposed,600.0,quang ninh
arm4,mistral-large-2512,2,NMĐ Nhơn Trạch 3 & 4,nmd nhon trach 3 & 4,imported gas,operational,1624.0,dong nai
arm4,mistral-large-2512,2,NMĐ Kiên Lương I,nmd kien luong 1,unknown,cancelled,1800.0,kien giang
arm4,mistral-large-2512,2,NMĐ Na Dương,nmd na duong,unknown,operational,110.0,lang son
arm4,mistral-large-2512,2,NMĐ Cẩm Phả,nmd cam pha,unknown,operational,600.0,quang ninh
arm4,mistral-large-2512,2,NMĐ Đạm Phú Mỹ,nmd dam phu my,unknown,operational,21.0,ba ria - vung tau
arm4,mistral-large-2512,2,NMĐ Đồng Phát Hải Hà 1,nmd dong phat hai ha 1,unknown,operational,300.0,quang ninh
arm4,mistral-large-2512,2,NMĐ Uông Bí Mở Rộng II,nmd uong bi mo rong 2,unknown,operational,330.0,quang ninh
arm4,mistral-large-2512,2,NMĐ Vê Đan,nmd ve dan,unknown,operational,72.0,dong nai
arm4,mistral-large-2512,2,NMĐ Đồng Phát Hải Hà 4,nmd dong phat hai ha 4,unknown,proposed,600.0,quang ninh
arm4,mistral-large-2512,3,Phú Thọ,phu tho,coal,planned,300.0,phu tho
arm4,mistral-large-2512,3,Rạng Đông,rang dong,coal,planned,2400.0,nam dinh
arm4,mistral-large-2512,3,Bình Định II,binh dinh 2,coal,planned,2000.0,binh dinh
arm4,mistral-large-2512,3,Cẩm Thanh,cam thanh,coal,unknown,600.0,quang ninh
arm4,mistral-large-2512,3,Kim Sơn,kim son,coal,planned,3000.0,ninh binh
arm4,mistral-large-2512,3,Phú Yên,phu yen,coal,planned,4000.0,phu yen
arm4,mistral-large-2512,3,Sông Hậu III,song hau 3,coal,planned,2000.0,hau giang
arm4,mistral-large-2512,3,Bảo Đại,bao dai,coal,planned,600.0,quang ninh
arm4,mistral-large-2512,3,Bình Định I,binh dinh 1,coal,planned,1200.0,binh dinh
arm4,mistral-large-2512,4,Nhiệt điện Bà Rịa,nhiet dien ba ria,gas,operational,389.0,ba ria - vung tau
arm4,mistral-large-2512,4,Nhiệt điện Nhơn Trạch 3 & 4,nhiet dien nhon trach 3 & 4,imported gas,operational,1624.0,dong nai
arm4,mistral-large-2512,5,Rạng Đông,rang dong,coal,proposed,2400.0,nam dinh
arm4,mistral-large-2512,5,Bình Định II,binh dinh 2,coal,proposed,2000.0,binh dinh
arm4,mistral-large-2512,5,Cẩm Thanh,cam thanh,coal,unknown,600.0,quang ninh
arm4,mistral-large-2512,5,Kim Sơn,kim son,coal,proposed,3000.0,ninh binh
arm4,mistral-large-2512,5,Phú Yên,phu yen,coal,proposed,4000.0,phu yen
arm4,mistral-large-2512,5,Kiên Lương,kien luong,coal,proposed,3600.0,kien giang
arm4,mistral-large-2512,5,Long An III,long an 3,coal,proposed,1200.0,long an
arm4,mistral-large-2512,5,Nhơn Trạch 3 & 4,nhon trach 3 & 4,imported gas,planned,1500.0,dong nai
arm4,mistral-large-2512,5,LNG Thái Bình,thai binh,imported gas,planned,1500.0,thai binh
arm4,mistral-large-2512,5,Sông Hậu III,song hau 3,coal,proposed,2000.0,hau giang
arm4,mistral-large-2512,5,Đạm Phú Mỹ,dam phu my,gas,operational,21.0,ba ria - vung tau
arm4,mistral-large-2512,5,Bình Định I,binh dinh 1,coal,proposed,1200.0,binh dinh
arm4,mistral-large-2512,5,Nam Định II,nam dinh 2,coal,proposed,1200.0,nam dinh
arm4,gpt-5.5-2026-04-23,1,NĐ đồng phát Đức Giang,dong phat duc giang,coal,planned,100.0,not found
arm4,gpt-5.5-2026-04-23,1,NĐ Formosa Hà Tĩnh hiện hữu,formosa ha tinh hien huu,coal,operational,150.0,ha tinh
arm4,gpt-5.5-2026-04-23,1,NĐ đồng phát Hải Hà 1,dong phat hai ha 1,coal,planned,300.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ Lục Nam,luc nam,coal,unknown,100.0,bac giang
arm4,gpt-5.5-2026-04-23,1,NĐ Nam Định II,nam dinh 2,coal,cancelled,2000.0,nam dinh
arm4,gpt-5.5-2026-04-23,1,NĐ Phú Thọ,phu tho,coal,cancelled,600.0,phu tho
arm4,gpt-5.5-2026-04-23,1,NĐ Formosa Đồng Nai,formosa dong nai,coal,operational,150.0,dong nai
arm4,gpt-5.5-2026-04-23,1,NĐ đồng phát Hải Hà 3,dong phat hai ha 3,coal,planned,600.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ đồng phát Hải Hà 4,dong phat hai ha 4,coal,planned,600.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ đồng phát Hải Hà 2,dong phat hai ha 2,coal,planned,600.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ Sông Hậu III,song hau 3,coal,cancelled,2000.0,hau giang
arm4,gpt-5.5-2026-04-23,1,TBKHH Kiên Giang I & II,kien giang 1 & 2,unknown,unknown,1500.0,kien giang
arm4,gpt-5.5-2026-04-23,1,TTĐL Kiên Lương,ttdl kien luong,coal,cancelled,3600.0,kien giang
arm4,gpt-5.5-2026-04-23,1,NĐ Uông Bí III,uong bi 3,coal,cancelled,1200.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ Tân Phước III,tan phuoc 3,coal,cancelled,1200.0,tien giang
arm4,gpt-5.5-2026-04-23,1,NĐ Kim Sơn,kim son,coal,cancelled,3000.0,ninh binh
arm4,gpt-5.5-2026-04-23,1,NMĐ Nhơn Trạch 3 và 4,nmd nhon trach 3 va 4,imported gas,constructing,1624.0,dong nai
arm4,gpt-5.5-2026-04-23,1,NĐ đồng phát Rạng Đông,dong phat rang dong,coal,planned,100.0,nam dinh
arm4,gpt-5.5-2026-04-23,1,NĐ than An Giang,than an giang,coal,cancelled,2000.0,an giang
arm4,gpt-5.5-2026-04-23,1,NĐ Bình Định I,binh dinh 1,coal,cancelled,1200.0,binh dinh
arm4,gpt-5.5-2026-04-23,1,NĐ An Khánh II,an khanh 2,coal,cancelled,300.0,bac giang/thai nguyen
arm4,gpt-5.5-2026-04-23,1,NĐ khí dư Hòa Phát II,khi du hoa phat 2,unknown,planned,300.0,not found
arm4,gpt-5.5-2026-04-23,1,NĐ Bảo Đại,bao dai,coal,planned,600.0,bac bo
arm4,gpt-5.5-2026-04-23,1,NĐ Yên Hưng,yen hung,coal,cancelled,1200.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ Uông Bí mở rộng 1,uong bi mo rong 1,coal,operational,300.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ Uông Bí mở rộng 2,uong bi mo rong 2,coal,operational,330.0,quang ninh
arm4,gpt-5.5-2026-04-23,1,NĐ than Vê Đan,than ve dan,coal,operational,60.0,dong nai
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Bà Rịa,nhiet dien ba ria,unknown,operational,389.0,ba ria - vung tau
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện An Giang,nhiet dien an giang,coal,cancelled,2000.0,an giang
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Duyên Hải 3 mở rộng,nhiet dien duyen hai 3 mo rong,coal,operational,660.0,tra vinh
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện than Bảo Đại,nhiet dien than bao dai,coal,cancelled,600.0,bac bo unspecified
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Nam Định 2,nhiet dien nam dinh 2,coal,cancelled,1200.0,nam dinh
arm4,gpt-5.5-2026-04-23,2,Trung tâm nhiệt điện Kiên Lương,trung tam nhiet dien kien luong,coal,cancelled,3600.0,kien giang
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Sông Hậu 3,nhiet dien song hau 3,coal,cancelled,2000.0,hau giang
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Uông Bí 3,nhiet dien uong bi 3,coal,cancelled,1200.0,quang ninh
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Bình Định 1,nhiet dien binh dinh 1,coal,cancelled,1200.0,binh dinh
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Yên Hưng,nhiet dien yen hung,coal,cancelled,1200.0,quang ninh
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Uông Bí mở rộng 1,nhiet dien uong bi mo rong 1,coal,operational,300.0,quang ninh
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Uông Bí mở rộng 2,nhiet dien uong bi mo rong 2,coal,operational,330.0,quang ninh
arm4,gpt-5.5-2026-04-23,2,Nhiệt điện Vĩnh Tân 4 mở rộng,nhiet dien vinh tan 4 mo rong,coal,operational,600.0,binh thuan
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện Bà Rịa,nhiet dien ba ria,unknown,operational,389.0,ba ria - vung tau
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện đồng phát Đức Giang,nhiet dien dong phat duc giang,coal,unknown,100.0,lao cai / uncertain
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện đồng phát Hải Hà,nhiet dien dong phat hai ha,coal,unknown,2100.0,quang ninh
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện Kiên Lương 1-3,nhiet dien kien luong 1-3,coal,cancelled,3600.0,kien giang
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện Nhơn Trạch 3 và 4,nhiet dien nhon trach 3 va 4,imported gas,operational,1624.0,dong nai
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện Duyên Hải 3 mở rộng,nhiet dien duyen hai 3 mo rong,coal,operational,660.0,tra vinh
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện Uông Bí mở rộng 1,nhiet dien uong bi mo rong 1,coal,operational,300.0,quang ninh
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện Uông Bí mở rộng 2,nhiet dien uong bi mo rong 2,coal,operational,330.0,quang ninh
arm4,gpt-5.5-2026-04-23,3,Nhiệt điện Vĩnh Tân 4 mở rộng,nhiet dien vinh tan 4 mo rong,coal,operational,600.0,binh thuan
arm4,gpt-5.5-2026-04-23,4,NĐ Formosa Đồng Nai,formosa dong nai,coal,operational,150.0,dong nai
arm4,gpt-5.5-2026-04-23,4,NĐ Hòa Phát II nhiệt dư,hoa phat 2 nhiet du,coal,unknown,300.0,quang ngai
arm4,gpt-5.5-2026-04-23,4,NĐ Đức Giang đồng phát,duc giang dong phat,coal,unknown,100.0,lao cai
arm4,gpt-5.5-2026-04-23,4,TTNĐ Kiên Lương,ttnd kien luong,coal,cancelled,3600.0,kien giang
arm4,gpt-5.5-2026-04-23,4,NĐ Cần Thơ S4,can tho s4,unknown,operational,33.0,can tho
arm4,gpt-5.5-2026-04-23,4,NĐ Uông Bí mở rộng 1,uong bi mo rong 1,coal,operational,300.0,quang ninh
arm4,gpt-5.5-2026-04-23,4,NĐ Uông Bí mở rộng 2,uong bi mo rong 2,coal,operational,330.0,quang ninh
arm4,gpt-5.5-2026-04-23,4,NĐ Vedan / Vê Đan,vedan / ve dan,unknown,operational,72.0,dong nai
arm4,gpt-5.5-2026-04-23,5,Nhà máy nhiệt điện VNT19,nha may nhiet dien vnt19,coal,proposed,54.0,quang ngai
arm4,gpt-5.5-2026-04-23,5,NĐ Uông Bí mở rộng 2,uong bi mo rong 2,coal,operational,330.0,quang ninh
arm4,gpt-5.5-2026-04-23,5,NĐ khí dư Hòa Phát II,khi du hoa phat 2,coal,constructing,300.0,quang ngai
arm4,gpt-5.5-2026-04-23,5,NĐ Đức Giang đồng phát,duc giang dong phat,coal,cancelled,100.0,lao cai
arm4,gpt-5.5-2026-04-23,5,NĐ Rạng Đông,rang dong,coal,cancelled,2400.0,nam dinh
arm4,gpt-5.5-2026-04-23,5,NĐ Bình Định II,binh dinh 2,coal,cancelled,2000.0,binh dinh
arm4,gpt-5.5-2026-04-23,5,NĐ đồng phát Hải Hà 2,dong phat hai ha 2,coal,proposed,600.0,quang ninh
arm4,gpt-5.5-2026-04-23,5,NĐ Vũng Áng III than,vung ang 3 than,coal,cancelled,1200.0,ha tinh
arm4,gpt-5.5-2026-04-23,5,NĐ than Bảo Đài,than bao dai,coal,cancelled,600.0,bac giang
arm4,gpt-5.5-2026-04-23,5,NĐ đồng phát Hải Hà 4,dong phat hai ha 4,coal,proposed,600.0,quang ninh
arm4,gpt-5.5-2026-04-23,5,LNG Thanh Hóa,thanh hoa,imported gas,proposed,1500.0,thanh hoa
arm4,gpt-5.5-2026-04-23,5,LNG Công Thanh,cong thanh,coal,proposed,1500.0,thanh hoa
arm4,gpt-5.5-2026-04-23,5,LNG Thái Bình giai đoạn 2,thai binh giai doan 2,imported gas,proposed,1500.0,thai binh
arm4,gpt-5.5-2026-04-23,5,NĐ Kiên Lương I–III,kien luong 1–3,coal,cancelled,3600.0,kien giang
arm4,gpt-5.5-2026-04-23,5,NĐ Bình Định I,binh dinh 1,coal,cancelled,1200.0,binh dinh
arm4,gpt-5.5-2026-04-23,5,NĐ Nam Định II,nam dinh 2,coal,cancelled,2000.0,nam dinh
arm4,gpt-5.5-2026-04-23,5,NĐ Kim Sơn,kim son,coal,cancelled,3000.0,ninh binh
arm4,gpt-5.5-2026-04-23,5,LNG Hòa Ninh giai đoạn I,hoa ninh giai doan 1,imported gas,proposed,1500.0,da nang
arm4,gpt-5.5-2026-04-23,5,TBK Thủ Đức,tbk thu duc,unknown,retired,114.0,tp ho chi minh
arm4,gpt-5.5-2026-04-23,5,Kiên Giang I,kien giang 1,unknown,cancelled,750.0,kien giang
arm4,gpt-5.5-2026-04-23,5,NĐ đồng phát Hải Hà 3,dong phat hai ha 3,coal,proposed,600.0,quang ninh
arm4,gpt-5.5-2026-04-23,5,NĐ đồng phát Hải Hà 1,dong phat hai ha 1,coal,unknown,300.0,quang ninh
arm4,qwen3.7-max-2026-05-20,1,Hòa Phát II,hoa phat 2,gas,unknown,300.0,
arm4,qwen3.7-max-2026-05-20,1,Cẩm Thanh,cam thanh,coal,unknown,600.0,
arm4,qwen3.7-max-2026-05-20,1,Cẩm Phả 1 & 2,cam pha 1 & 2,coal,unknown,600.0,
arm4,qwen3.7-max-2026-05-20,1,Nhơn Trạch 3 & 4,nhon trach 3 & 4,imported gas,unknown,1624.0,
arm4,qwen3.7-max-2026-05-20,1,Uông Bí Ext 2,uong bi ext 2,coal,unknown,330.0,
arm4,qwen3.7-max-2026-05-20,2,Formosa Dong Nai,formosa dong nai,unknown,unknown,150.0,
arm4,qwen3.7-max-2026-05-20,2,Thu Duc (Gas),thu duc,gas,operational,114.0,
arm4,qwen3.7-max-2026-05-20,2,Mien Trung 1 & 2,mien trung 1 & 2,gas,unknown,1500.0,
arm4,qwen3.7-max-2026-05-20,2,Nhon Trach 3 & 4,nhon trach 3 & 4,unknown,unknown,1624.0,
arm4,qwen3.7-max-2026-05-20,2,Ca Mau 1 & 2,ca mau 1 & 2,gas,operational,1500.0,
arm4,qwen3.7-max-2026-05-20,2,Pha Lai 1 & 2,pha lai 1 & 2,coal,operational,1040.0,
arm4,qwen3.7-max-2026-05-20,2,Can Tho (Oil),can tho,gas,unknown,33.0,
arm4,qwen3.7-max-2026-05-20,2,Cam Thanh,cam thanh,coal,cancelled,600.0,
arm4,qwen3.7-max-2026-05-20,3,**Cẩm Phả**,**cam pha**,coal,unknown,600.0,
arm4,qwen3.7-max-2026-05-20,4,Formosa Đồng Nai,formosa dong nai,unknown,operational,150.0,dong nai
arm4,qwen3.7-max-2026-05-20,4,An Khánh II,an khanh 2,coal,operational,300.0,thai nguyen
arm4,qwen3.7-max-2026-05-20,4,Hải Hà 1-4,hai ha 1-4,coal,proposed,2100.0,quang ninh
arm4,qwen3.7-max-2026-05-20,4,Cẩm Thanh,cam thanh,coal,cancelled,600.0,quang nam
arm4,qwen3.7-max-2026-05-20,4,Cẩm Phả I & II,cam pha 1 & 2,coal,operational,600.0,quang ninh
arm4,qwen3.7-max-2026-05-20,4,LNG Long An I & II,long an 1 & 2,imported gas,proposed,3000.0,long an
arm4,qwen3.7-max-2026-05-20,4,Nhơn Trạch 3 & 4,nhon trach 3 & 4,imported gas,constructing,1624.0,dong nai
arm4,qwen3.7-max-2026-05-20,4,Cà Mau 1 & 2,ca mau 1 & 2,gas,operational,1500.0,ca mau
arm4,qwen3.7-max-2026-05-20,4,Miền Trung I & II,mien trung 1 & 2,unknown,proposed,1500.0,quang nam
arm4,qwen3.7-max-2026-05-20,4,Sơn Mỹ I & II,son my 1 & 2,imported gas,proposed,4500.0,binh thuan
arm4,qwen3.7-max-2026-05-20,4,Uông Bí MR 2,uong bi mr 2,coal,operational,330.0,quang ninh
arm4,qwen3.7-max-2026-05-20,5,Formosa Đồng Nai,formosa dong nai,coal,operational,150.0,dong nai
arm4,qwen3.7-max-2026-05-20,5,Long An I & II LNG,long an 1 & 2 lng,imported gas,proposed,3000.0,long an
arm4,qwen3.7-max-2026-05-20,5,Cà Mau 1 & 2,ca mau 1 & 2,unknown,operational,1500.0,ca mau
arm4,qwen3.7-max-2026-05-20,5,Miền Trung I & II,mien trung 1 & 2,unknown,proposed,1500.0,quang tri / quang ngai
arm4,qwen3.7-max-2026-05-20,5,Nhơn Trạch 1 & 2,nhon trach 1 & 2,unknown,operational,1215.0,dong nai
arm4,qwen3.7-max-2026-05-20,5,Phả Lại I & II,pha lai 1 & 2,coal,operational,1040.0,hai duong
arm4,qwen3.7-max-2026-05-20,5,Nhơn Trạch 3 & 4,nhon trach 3 & 4,unknown,constructing,1624.0,dong nai
arm4,qwen3.7-max-2026-05-20,5,Kiên Giang I & II,kien giang 1 & 2,unknown,cancelled,1500.0,kien giang
arm4,qwen3.7-max-2026-05-20,5,Sơn Mỹ I & II,son my 1 & 2,imported gas,proposed,4500.0,binh thuan
arm4,qwen3.7-max-2026-05-20,5,Cẩm Phả I & II,cam pha 1 & 2,coal,operational,600.0,quang ninh
